Fitness Score,Car Position
23.283938556791217,"(87, 55)"
23.28255400989664,"(87, 55)"
23.27765698301098,"(3, 57)"
23.27577908881232,"(19, 58)"
23.27402290350269,"(19, 58)"
23.273996117587213,"(19, 58)"
23.264637113675274,"(3, 57)"
23.264486432928994,"(19, 58)"
23.26295595255133,"(19, 58)"
23.258539076042293,"(19, 58)"
23.256626529932728,"(3, 57)"
23.25057449903587,"(3, 57)"
23.2491700215207,"(19, 58)"
23.24763443315947,"(19, 58)"
23.247204856098474,"(19, 58)"
23.246651869240512,"(19, 58)"
23.243148717480764,"(19, 58)"
23.241645063986304,"(19, 58)"
23.24161588746823,"(3, 57)"
23.241279443526675,"(19, 58)"
23.239169846868005,"(19, 58)"
23.237648184855278,"(19, 58)"
23.234900239927008,"(19, 58)"
23.233480414145557,"(19, 58)"
23.233270788351756,"(19, 58)"
23.231616456349688,"(19, 58)"
23.229532089462463,"(3, 57)"
23.22735217865645,"(19, 58)"
23.224553552464048,"(13, 36)"
23.22039595815678,"(19, 58)"
23.219430076335843,"(19, 58)"
23.218514152079706,"(87, 55)"
23.215553998027584,"(71, 54)"
23.215066157905373,"(19, 58)"
23.209844173271705,"(19, 58)"
23.20062184624709,"(87, 55)"
23.19758426816348,"(19, 58)"
23.18802466865521,"(87, 55)"
23.18601659916927,"(87, 55)"
23.18187817832049,"(3, 57)"
23.17955777753161,"(19, 58)"
23.176055146450405,"(3, 57)"
23.1597328073867,"(19, 58)"
23.15549654879614,"(3, 57)"
23.153250215063462,"(87, 55)"
23.14931876471428,"(3, 57)"
23.145519892417138,"(3, 57)"
23.140989381885177,"(19, 58)"
23.13601035789077,"(87, 55)"
23.133610228031614,"(3, 57)"
23.128339142325366,"(3, 57)"
23.120821616539445,"(3, 57)"
23.119393402665477,"(3, 57)"
23.109257794108714,"(19, 58)"
23.10890920770737,"(3, 57)"
23.101370092988937,"(87, 55)"
23.09263427297911,"(4, 57)"
23.091187183421322,"(3, 57)"
23.089035247800382,"(3, 57)"
23.085752185498396,"(19, 58)"
23.084276782070088,"(3, 57)"
23.081684132548613,"(3, 57)"
23.073197719046888,"(19, 58)"
23.054087964947225,"(19, 58)"
23.053656097914963,"(19, 58)"
23.049377754163945,"(3, 57)"
23.046042677038212,"(19, 58)"
23.043736232692584,"(19, 58)"
23.039515904361757,"(3, 57)"
23.03684119659497,"(19, 58)"
23.0337360254574,"(87, 55)"
23.024864951272836,"(3, 57)"
23.022995246061544,"(19, 58)"
23.017871276020344,"(3, 57)"
23.008587671098006,"(19, 58)"
23.005523914439078,"(19, 58)"
23.004909159558032,"(19, 58)"
22.992966703831993,"(19, 58)"
22.991738722720076,"(3, 57)"
22.980406653045925,"(19, 58)"
22.975315211451317,"(3, 57)"
22.97199137632758,"(19, 58)"
22.971253469495213,"(19, 58)"
22.96421047312092,"(19, 58)"
22.961882104904397,"(3, 57)"
22.9615166843549,"(19, 58)"
22.956950668565792,"(71, 54)"
22.95491820354044,"(3, 57)"
22.952011224619397,"(19, 58)"
22.944431946992,"(3, 57)"
22.94111373302007,"(19, 58)"
22.939116476759,"(19, 58)"
22.93910816923376,"(3, 57)"
22.93887540926419,"(3, 57)"
22.926813412684417,"(19, 58)"
22.92676111489559,"(19, 58)"
22.924678752877718,"(19, 58)"
22.923389754839356,"(19, 58)"
22.921877769531253,"(19, 58)"
22.92172843648564,"(19, 58)"
22.91951634224024,"(71, 54)"
22.919006845277195,"(19, 58)"
22.91639306755114,"(19, 58)"
22.915521849676132,"(19, 58)"
22.914263660046185,"(2, 57)"
22.91101485600536,"(3, 57)"
22.905300683372825,"(19, 58)"
22.902188475060374,"(19, 58)"
22.895037217593675,"(19, 58)"
22.894602566461995,"(19, 58)"
22.88214265931146,"(19, 58)"
22.88094137664361,"(19, 58)"
22.873154341108357,"(19, 58)"
22.870811026390953,"(87, 55)"
22.86936605557458,"(19, 58)"
22.866314333706978,"(3, 57)"
22.864799866140395,"(19, 58)"
22.85620822896902,"(87, 55)"
22.843956641958084,"(19, 58)"
22.84190573138801,"(87, 55)"
22.84162389246453,"(19, 58)"
22.83675078091694,"(19, 58)"
22.835720280770243,"(19, 58)"
22.831341412799915,"(19, 58)"
22.827874662671682,"(19, 58)"
22.823985172155954,"(19, 58)"
22.817386008906986,"(3, 57)"
22.816692566036206,"(3, 57)"
22.811034057162292,"(3, 57)"
22.79994282868931,"(3, 57)"
22.796643386731347,"(3, 57)"
22.796465802937057,"(19, 58)"
22.78863772710713,"(19, 58)"
22.786317104612646,"(19, 58)"
22.77941547548258,"(3, 57)"
22.778839131949468,"(71, 54)"
22.774974440709027,"(19, 58)"
22.77259993485926,"(19, 58)"
22.77197105757235,"(3, 57)"
22.764689596319784,"(3, 57)"
22.758628769973626,"(19, 58)"
22.757499801494895,"(19, 58)"
22.74658468677027,"(87, 55)"
22.732177992461658,"(19, 58)"
22.731033467208256,"(19, 58)"
22.7277343069905,"(87, 55)"
22.7210252079394,"(3, 57)"
22.71144988210731,"(3, 57)"
22.705732637613,"(3, 57)"
22.703429652613867,"(19, 58)"
22.701923846398074,"(3, 57)"
22.69406966045203,"(3, 57)"
22.68571956253166,"(19, 58)"
22.684416931899175,"(4, 57)"
22.684077072838456,"(19, 58)"
22.680179107265644,"(19, 58)"
22.677444968375834,"(3, 57)"
22.67651832502643,"(19, 58)"
22.675445733223082,"(19, 58)"
22.67332784897077,"(3, 57)"
22.672064180343693,"(19, 58)"
22.670760863612692,"(3, 57)"
22.66914979787048,"(19, 58)"
22.668524258181947,"(3, 57)"
22.666773312840583,"(19, 58)"
22.663848668506006,"(87, 55)"
22.66276357138726,"(19, 58)"
22.66187363680919,"(19, 58)"
22.660758078452467,"(3, 57)"
22.659497079951272,"(3, 57)"
22.653686808267352,"(3, 57)"
22.648600751438874,"(87, 55)"
22.645437299004183,"(19, 58)"
22.645414553988314,"(3, 57)"
22.633832736879466,"(3, 57)"
22.631888283595444,"(3, 57)"
22.628024343274987,"(19, 58)"
22.62722276217437,"(3, 57)"
22.623068559178726,"(19, 58)"
22.61846595253455,"(19, 58)"
22.611877174740297,"(3, 57)"
22.61149712542623,"(3, 57)"
22.610059296096832,"(19, 58)"
22.607238909148293,"(19, 58)"
22.605774163592375,"(19, 58)"
22.60413021278862,"(19, 58)"
22.603049126233916,"(19, 58)"
22.600429271770093,"(19, 58)"
22.595715503179314,"(3, 57)"
22.584553818780964,"(19, 58)"
22.58189072291675,"(19, 58)"
22.580447392047258,"(19, 58)"
22.579720515666565,"(19, 58)"
22.573593672783314,"(19, 58)"
22.572012980006633,"(19, 58)"
22.564393684375464,"(72, 54)"
22.564086297811652,"(19, 58)"
22.56342742833201,"(19, 58)"
22.558348129613183,"(19, 58)"
22.558278388195,"(19, 58)"
22.542351038817692,"(19, 58)"
22.541421973034648,"(3, 57)"
22.539642336854666,"(19, 58)"
22.538615473960192,"(3, 57)"
22.532856458045543,"(19, 58)"
22.519318634189656,"(19, 58)"
22.51918434799476,"(19, 58)"
22.516460341682095,"(19, 58)"
22.507738993119133,"(19, 58)"
22.506900069799983,"(3, 57)"
22.50469303423167,"(19, 58)"
22.50457844001642,"(19, 58)"
22.503634593008695,"(3, 57)"
22.502226106016863,"(71, 54)"
22.4951248044043,"(19, 58)"
22.49115388851343,"(19, 58)"
22.48827982673556,"(3, 57)"
22.486838739944098,"(19, 58)"
22.48602368660769,"(3, 57)"
22.47352917164551,"(71, 54)"
22.464542719764694,"(3, 57)"
22.457783727107415,"(5, 57)"
22.45135205175307,"(19, 58)"
22.443395825204163,"(19, 58)"
22.44296909710428,"(3, 57)"
22.4403400476397,"(19, 58)"
22.435011047871914,"(19, 58)"
22.434098489858815,"(19, 58)"
22.431636671425185,"(19, 58)"
22.42988920000216,"(19, 58)"
22.422978580973478,"(19, 58)"
22.41053214960025,"(19, 58)"
22.407998939810327,"(19, 58)"
22.406784107756383,"(3, 57)"
22.39893907117947,"(3, 57)"
22.390475222642642,"(19, 58)"
22.38265997296296,"(19, 58)"
22.377636012230507,"(71, 54)"
22.370863503387287,"(71, 54)"
22.368943667070234,"(19, 58)"
22.36376175355265,"(3, 57)"
22.361672473332312,"(3, 57)"
22.36134932944767,"(19, 58)"
22.360442425957615,"(3, 57)"
22.360332421155288,"(19, 58)"
22.35938782984043,"(3, 57)"
22.355947661022537,"(19, 58)"
22.355125758507754,"(19, 58)"
22.34720447713621,"(3, 57)"
22.346761623413062,"(19, 58)"
22.338658412322875,"(19, 58)"
22.336693296860997,"(3, 57)"
22.335477195167194,"(3, 57)"
22.33277915373912,"(3, 57)"
22.332489613619185,"(19, 58)"
22.3200016516496,"(19, 58)"
22.31954262148241,"(19, 58)"
22.31934510282141,"(3, 57)"
22.318489014562363,"(19, 58)"
22.31107668205083,"(3, 57)"
22.3059401597866,"(19, 58)"
22.30535678805763,"(19, 58)"
22.288429533069916,"(19, 58)"
22.275930981078254,"(71, 54)"
22.272459464782813,"(4, 57)"
22.271681258953883,"(3, 57)"
22.267584341418303,"(19, 58)"
22.26398324994736,"(19, 58)"
22.26168603550516,"(3, 57)"
22.260091576851263,"(19, 58)"
22.2585292711243,"(19, 58)"
22.257828193150427,"(19, 58)"
22.257354158185915,"(19, 58)"
22.25625743932622,"(3, 57)"
22.255739296909177,"(19, 58)"
22.254709859854824,"(3, 57)"
22.253916115985614,"(19, 58)"
22.24948336586316,"(19, 58)"
22.24914699147719,"(19, 58)"
22.24737705975235,"(71, 54)"
22.24720788503361,"(19, 58)"
22.244129321943326,"(19, 58)"
22.23459347870862,"(19, 58)"
22.230952408375344,"(19, 58)"
22.228166173502835,"(5, 57)"
22.22772577601208,"(72, 54)"
22.22428520271924,"(3, 57)"
22.214707886892317,"(19, 58)"
22.214540561916372,"(3, 57)"
22.21092009253592,"(87, 55)"
22.20385609436965,"(3, 57)"
22.202471902774175,"(19, 58)"
22.201632835646233,"(3, 57)"
22.2009365986177,"(19, 58)"
22.1901697993022,"(19, 58)"
22.188610755072975,"(3, 57)"
22.18700548605072,"(19, 58)"
22.186902728098875,"(3, 57)"
22.183679882852225,"(19, 58)"
22.180617027383605,"(3, 57)"
22.175090353502316,"(3, 57)"
22.166885303125998,"(19, 58)"
22.159901757441283,"(19, 58)"
22.158863270192413,"(3, 57)"
22.157461369606427,"(19, 58)"
22.154668477343016,"(87, 55)"
22.151060270886674,"(3, 57)"
22.149925779713932,"(3, 57)"
22.14873210825658,"(3, 57)"
22.143834759117098,"(87, 55)"
22.142724166943065,"(87, 55)"
22.129603335126323,"(3, 57)"
22.125400241334496,"(19, 58)"
22.123816359857063,"(19, 58)"
22.12154588048867,"(87, 55)"
22.113910687163056,"(19, 58)"
22.108767888668584,"(19, 58)"
22.108697713313717,"(19, 58)"
22.105427022529593,"(87, 55)"
22.102713869356577,"(19, 58)"
22.09941637968327,"(87, 55)"
22.098243639878447,"(19, 58)"
22.09446697521595,"(19, 58)"
22.093161813395543,"(87, 55)"
22.087269674177612,"(71, 54)"
22.08666708769035,"(71, 54)"
22.08402295227764,"(3, 57)"
22.079615907853956,"(3, 57)"
22.062553268131282,"(19, 58)"
22.05885569271644,"(19, 58)"
22.05314666626928,"(5, 57)"
22.05025591164558,"(19, 58)"
22.046695036943298,"(3, 57)"
22.04275213613905,"(19, 58)"
22.041704639286692,"(19, 58)"
22.04042655678741,"(3, 57)"
22.03746535010179,"(19, 58)"
22.034016591394003,"(19, 58)"
22.032782275103926,"(19, 58)"
22.030554602570653,"(3, 57)"
22.030129160346707,"(19, 58)"
22.025688760343375,"(19, 58)"
22.022845663739176,"(3, 57)"
22.020741385832284,"(19, 58)"
22.0176658896825,"(3, 57)"
22.009065103024277,"(19, 58)"
21.992441305963624,"(19, 58)"
21.990762518241127,"(3, 57)"
21.98885370396089,"(19, 58)"
21.986490563798984,"(3, 57)"
21.981164692330008,"(19, 58)"
21.979183950833185,"(19, 58)"
21.963928324869745,"(3, 57)"
21.95765987132058,"(87, 55)"
21.956061439708623,"(71, 54)"
21.95549364191764,"(19, 58)"
21.955064446873948,"(19, 58)"
21.953006560468296,"(19, 58)"
21.951040316828475,"(19, 58)"
21.949470097565428,"(19, 58)"
21.947103603646656,"(19, 58)"
21.94502779443574,"(71, 54)"
21.94436297361775,"(87, 55)"
21.943659333517214,"(87, 55)"
21.939762434900917,"(19, 58)"
21.932522963982713,"(87, 55)"
21.932483056896388,"(19, 58)"
21.932253397117595,"(19, 58)"
21.92949112728766,"(19, 58)"
21.92851071243371,"(19, 58)"
21.91879829957786,"(3, 57)"
21.91536422472527,"(19, 58)"
21.911807982603378,"(19, 58)"
21.91080218773117,"(72, 54)"
21.90866726151233,"(19, 58)"
21.907290647922384,"(19, 58)"
21.902579840174898,"(19, 58)"
21.901462614741845,"(3, 57)"
21.900053530596082,"(3, 57)"
21.892685433654215,"(19, 58)"
21.890588488758162,"(19, 58)"
21.887606469964073,"(19, 58)"
21.884278922345036,"(19, 58)"
21.882809807904856,"(3, 57)"
21.88264351144677,"(19, 58)"
21.878357465996636,"(19, 58)"
21.872914206645614,"(3, 57)"
21.870950670283023,"(19, 58)"
21.868970673202572,"(87, 55)"
21.86791709857858,"(3, 57)"
21.866950601192897,"(19, 58)"
21.86673082188501,"(3, 57)"
21.8624691766172,"(87, 55)"
21.860874684812725,"(3, 57)"
21.858450399955988,"(87, 55)"
21.857007350418254,"(19, 58)"
21.856494619537965,"(87, 55)"
21.85478668479212,"(3, 57)"
21.852088731224278,"(5, 57)"
21.85121082393867,"(3, 57)"
21.844101932200964,"(19, 58)"
21.843324766637334,"(19, 58)"
21.840743108826324,"(19, 58)"
21.834664088096055,"(19, 58)"
21.834584848696522,"(19, 58)"
21.83287704487137,"(87, 55)"
21.831691801181922,"(71, 54)"
21.823991813559125,"(19, 58)"
21.823845875083975,"(19, 58)"
21.82268865315579,"(19, 58)"
21.818224751180384,"(19, 58)"
21.790767979554875,"(3, 57)"
21.785108152488565,"(3, 57)"
21.775938111026846,"(19, 58)"
21.7751270806053,"(19, 58)"
21.767925649231145,"(19, 58)"
21.76767278603062,"(3, 57)"
21.759838171901237,"(19, 58)"
21.75964364113131,"(3, 57)"
21.758910327332014,"(19, 58)"
21.74950153862034,"(3, 57)"
21.74564661990138,"(19, 58)"
21.74250199505053,"(19, 58)"
21.737362092843973,"(13, 36)"
21.728689507354396,"(3, 57)"
21.728218044096135,"(3, 57)"
21.717701200377444,"(19, 58)"
21.713227780000697,"(87, 55)"
21.713134937585885,"(19, 58)"
21.711824401912192,"(3, 57)"
21.709511523593243,"(19, 58)"
21.707429744368557,"(3, 57)"
21.703453240603746,"(19, 58)"
21.702543795630564,"(3, 57)"
21.699066725914427,"(4, 57)"
21.69614642447275,"(19, 58)"
21.68915177493773,"(3, 57)"
21.685259523691094,"(19, 58)"
21.67965440549667,"(3, 57)"
21.660963630061175,"(19, 58)"
21.656635726799696,"(19, 58)"
21.650326640653635,"(87, 55)"
21.64777381899959,"(72, 54)"
21.644088804122323,"(19, 58)"
21.643991566101345,"(19, 58)"
21.640607953941558,"(3, 57)"
21.6404046737443,"(3, 57)"
21.638948570336286,"(19, 58)"
21.638235917454097,"(19, 58)"
21.637783199916385,"(3, 57)"
21.6289012086273,"(3, 57)"
21.626124340628632,"(19, 58)"
21.62443042814072,"(19, 58)"
21.620045996146604,"(19, 58)"
21.61643469008312,"(19, 58)"
21.61458068312999,"(19, 58)"
21.60808922632007,"(19, 58)"
21.607704576505117,"(3, 57)"
21.600402961416382,"(19, 58)"
21.59904659904639,"(19, 58)"
21.59649428386768,"(3, 57)"
21.593386191711165,"(19, 58)"
21.58972296559828,"(19, 58)"
21.58699965417228,"(3, 57)"
21.572072388515355,"(3, 57)"
21.571686437109253,"(19, 58)"
21.56618521411286,"(19, 58)"
21.565222197441155,"(3, 57)"
21.564530285100965,"(19, 58)"
21.56404836851648,"(19, 58)"
21.56262622031232,"(19, 58)"
21.560782318550537,"(4, 57)"
21.559538244830485,"(19, 58)"
21.559501411781866,"(19, 58)"
21.558445645008433,"(19, 58)"
21.557872525221203,"(19, 58)"
21.555779904177037,"(3, 57)"
21.554703015343375,"(19, 58)"
21.55159763413698,"(3, 57)"
21.54833884962015,"(19, 58)"
21.5477956886373,"(19, 58)"
21.544181368406925,"(19, 58)"
21.54158176485187,"(19, 58)"
21.53626777235544,"(19, 58)"
21.533550834119932,"(19, 58)"
21.53018852738696,"(19, 58)"
21.52977887067794,"(19, 58)"
21.528295231570606,"(19, 58)"
21.526821443728142,"(19, 58)"
21.525606692471356,"(19, 58)"
21.52107945573568,"(19, 58)"
21.517779747405843,"(19, 58)"
21.51628323067837,"(19, 58)"
21.50137607771353,"(19, 58)"
21.501037140160978,"(19, 58)"
21.485235634840013,"(19, 58)"
21.48416935093368,"(19, 58)"
21.483769974166016,"(19, 58)"
21.47163083812491,"(19, 58)"
21.460468337058945,"(19, 58)"
21.458323125176264,"(19, 58)"
21.45721451847703,"(19, 58)"
21.455459877390624,"(3, 57)"
21.44571297180402,"(3, 57)"
21.440075914417182,"(3, 57)"
21.43484665976461,"(19, 58)"
21.42977700380835,"(19, 58)"
21.429561135136215,"(19, 58)"
21.425512827858014,"(19, 58)"
21.4215325335154,"(19, 58)"
21.418053499102168,"(3, 57)"
21.413293018032654,"(19, 58)"
21.41246063618042,"(19, 58)"
21.411910262943262,"(19, 58)"
21.40962690659784,"(20, 58)"
21.386541409367517,"(3, 57)"
21.382494638072775,"(19, 58)"
21.37228846813169,"(19, 58)"
21.343614634550132,"(3, 57)"
21.329965940070146,"(87, 55)"
21.322227530768764,"(19, 58)"
21.31861855604747,"(19, 58)"
21.31776328702401,"(19, 58)"
21.317404001083148,"(19, 58)"
21.311277986843876,"(3, 57)"
21.302649637300775,"(19, 58)"
21.297730145898964,"(3, 57)"
21.29404425256047,"(19, 58)"
21.29149386355329,"(87, 55)"
21.283112226339572,"(3, 57)"
21.280799877801265,"(3, 57)"
21.27809435966616,"(3, 57)"
21.277693573642235,"(19, 58)"
21.273847720519182,"(19, 58)"
21.273664050679127,"(3, 57)"
21.271829916175978,"(19, 58)"
21.26919181107566,"(3, 57)"
21.261922090293446,"(19, 58)"
21.255477355944063,"(3, 57)"
21.250221577285526,"(19, 58)"
21.24900839795136,"(3, 57)"
21.248350002704925,"(88, 55)"
21.239956395677506,"(19, 58)"
21.23992526614418,"(19, 58)"
21.23565095105582,"(19, 58)"
21.232498616824184,"(19, 58)"
21.23189609062756,"(19, 58)"
21.229519764630123,"(19, 58)"
21.228685029533512,"(19, 58)"
21.22778148281025,"(20, 58)"
21.227402938631233,"(19, 58)"
21.22176116631977,"(72, 54)"
21.221738160056052,"(3, 57)"
21.219869289652237,"(19, 58)"
21.215608655318096,"(3, 57)"
21.213921057929838,"(19, 58)"
21.213370314490867,"(19, 58)"
21.21286159944122,"(19, 58)"
21.211797347627694,"(19, 58)"
21.21114537884366,"(19, 58)"
21.20576691524722,"(19, 58)"
21.204225760653376,"(3, 57)"
21.202787715598756,"(19, 58)"
21.201279803676993,"(87, 55)"
21.197993866545353,"(3, 57)"
21.193898483066747,"(91, 48)"
21.193021002526624,"(19, 58)"
21.19199661094466,"(19, 58)"
21.19189563140658,"(19, 58)"
21.19147969905445,"(19, 58)"
21.180559750718327,"(3, 57)"
21.171355320574666,"(3, 57)"
21.163756570278917,"(3, 57)"
21.162276492542855,"(3, 57)"
21.160180580640077,"(19, 58)"
21.159071767624724,"(19, 58)"
21.15783935207569,"(3, 57)"
21.15530591112615,"(19, 58)"
21.152124834067298,"(19, 58)"
21.151482170615942,"(19, 58)"
21.149358941829725,"(3, 57)"
21.145437891020247,"(19, 58)"
21.145255508998865,"(87, 55)"
21.144594258735616,"(19, 58)"
21.139538663936246,"(19, 58)"
21.136013300239828,"(19, 58)"
21.132659290858125,"(19, 58)"
21.125916355125987,"(3, 57)"
21.12580215757929,"(19, 58)"
21.12388922809998,"(19, 58)"
21.122951751067998,"(19, 58)"
21.11906777038738,"(19, 58)"
21.101665985916014,"(3, 57)"
21.100943625202138,"(72, 54)"
21.098167414661052,"(19, 58)"
21.09689595883353,"(19, 58)"
21.09601578009586,"(3, 57)"
21.085305612479385,"(4, 57)"
21.081398319333985,"(19, 58)"
21.077101336438112,"(19, 58)"
21.070153411205457,"(19, 58)"
21.068341372076148,"(19, 58)"
21.068103824548164,"(20, 58)"
21.058984685703763,"(19, 58)"
21.051550335293232,"(19, 58)"
21.047377265339872,"(3, 57)"
21.038046477167974,"(19, 58)"
21.035820321698285,"(19, 58)"
21.02644814594819,"(19, 58)"
21.025325424947145,"(19, 58)"
20.990842432201525,"(4, 57)"
20.99079286309276,"(3, 57)"
20.987738044237584,"(19, 58)"
20.956714680759955,"(19, 58)"
20.954345054010844,"(3, 57)"
20.947459041174387,"(19, 58)"
20.946152635956047,"(20, 58)"
20.944608277920068,"(3, 57)"
20.936340758503604,"(19, 58)"
20.93106924298412,"(19, 58)"
20.92471930109882,"(88, 55)"
20.9231972338885,"(19, 58)"
20.901848956554304,"(19, 58)"
20.900671130677626,"(19, 58)"
20.900520853075594,"(19, 58)"
20.89383918831219,"(3, 57)"
20.892363752733356,"(19, 58)"
20.883103674853334,"(4, 57)"
20.876959689816058,"(19, 58)"
20.876078834272445,"(3, 57)"
20.86888776457894,"(19, 58)"
20.86021735408709,"(19, 58)"
20.853148977032728,"(19, 58)"
20.844726701089833,"(19, 58)"
20.84285477514758,"(19, 58)"
20.841684195432745,"(3, 57)"
20.832960443645387,"(19, 58)"
20.832875849193087,"(3, 57)"
20.82992481145314,"(87, 55)"
20.827129242800048,"(19, 58)"
20.825790141822974,"(3, 57)"
20.821857346401124,"(19, 58)"
20.821046523598902,"(87, 55)"
20.82043472967389,"(19, 58)"
20.81666544177957,"(19, 58)"
20.815423503337556,"(3, 57)"
20.814614086980416,"(19, 58)"
20.812448609328527,"(19, 58)"
20.810539042899244,"(19, 58)"
20.810196302552292,"(19, 58)"
20.798449712685663,"(19, 58)"
20.798216588664207,"(19, 58)"
20.797581765200416,"(3, 57)"
20.791986559991898,"(19, 58)"
20.790547900598614,"(19, 58)"
20.781156863410875,"(19, 58)"
20.774664556777417,"(4, 57)"
20.77422511951327,"(19, 58)"
20.773714018951363,"(3, 57)"
20.768961819808275,"(3, 57)"
20.76655840758573,"(19, 58)"
20.765734013545224,"(19, 58)"
20.762282448465957,"(3, 57)"
20.75853232648471,"(20, 58)"
20.75776517114542,"(19, 58)"
20.75692916213314,"(19, 58)"
20.749348253520342,"(19, 58)"
20.747389283767994,"(19, 58)"
20.74705860188796,"(3, 57)"
20.74463684889987,"(19, 58)"
20.738212639114007,"(19, 58)"
20.734602929895285,"(19, 58)"
20.73321806287324,"(3, 57)"
20.730166449505116,"(19, 58)"
20.727430950524667,"(19, 58)"
20.726929647289015,"(19, 58)"
20.723391282833223,"(72, 54)"
20.70960671089346,"(19, 58)"
20.708960090763163,"(19, 58)"
20.7036895372564,"(19, 58)"
20.70180544167398,"(19, 58)"
20.696088464376032,"(87, 55)"
20.66636683340565,"(3, 57)"
20.66619880168848,"(19, 58)"
20.662407666099142,"(19, 58)"
20.650171742904526,"(72, 54)"
20.649402804270537,"(4, 57)"
20.645367966923416,"(19, 58)"
20.63170866052024,"(19, 58)"
20.625046280796308,"(88, 55)"
20.618675846172632,"(19, 58)"
20.604612868045734,"(19, 58)"
20.59606081227967,"(19, 58)"
20.56904732625155,"(4, 57)"
20.56788945513593,"(19, 58)"
20.562068947565287,"(19, 58)"
20.52321094034487,"(19, 58)"
20.51890561363245,"(19, 58)"
20.516746373070724,"(19, 58)"
20.50683654927744,"(19, 58)"
20.503110699576652,"(3, 57)"
20.499070092335312,"(19, 58)"
20.49710702277709,"(3, 57)"
20.49402223772256,"(19, 58)"
20.491090430697604,"(19, 58)"
20.476844380384243,"(19, 58)"
20.46648061518995,"(19, 58)"
20.464399326842894,"(19, 58)"
20.46384828710075,"(19, 58)"
20.463494493201704,"(19, 58)"
20.463173380415363,"(19, 58)"
20.460902510063498,"(4, 57)"
20.456893492747326,"(19, 58)"
20.450152054805525,"(19, 58)"
20.448258679755078,"(19, 58)"
20.444248411960622,"(19, 58)"
20.440825244177546,"(19, 58)"
20.438870317892597,"(19, 58)"
20.436105436901816,"(19, 58)"
20.43588585258431,"(19, 58)"
20.434951929877055,"(19, 58)"
20.434422729402502,"(19, 58)"
20.432365801759328,"(19, 58)"
20.424963894247625,"(19, 58)"
20.421042117608135,"(19, 58)"
20.418462694797135,"(19, 58)"
20.417387297368457,"(19, 58)"
20.416891417421372,"(19, 58)"
20.41603774364195,"(3, 57)"
20.40292311576866,"(19, 58)"
20.40270916385106,"(19, 58)"
20.401696072607372,"(19, 58)"
20.40089990124516,"(19, 58)"
20.39771738170843,"(19, 58)"
20.395305223670974,"(19, 58)"
20.3943760139561,"(19, 58)"
20.393308923053908,"(19, 58)"
20.38857968552399,"(87, 55)"
20.385336341780324,"(19, 58)"
20.383180470776214,"(3, 57)"
20.37666853463674,"(19, 58)"
20.372571326883225,"(19, 58)"
20.371107920371646,"(3, 57)"
20.3705648379009,"(19, 58)"
20.36578766903465,"(88, 55)"
20.365480481747966,"(89, 55)"
20.36085026279167,"(19, 58)"
20.357091147098934,"(19, 58)"
20.356571979831003,"(19, 58)"
20.35229503994156,"(88, 55)"
20.344134190784576,"(19, 58)"
20.334687139311175,"(19, 58)"
20.33416726307315,"(3, 57)"
20.3339240476128,"(3, 57)"
20.333652610768475,"(87, 55)"
20.329346185363853,"(19, 58)"
20.310647632209683,"(19, 58)"
20.279206179401864,"(19, 58)"
20.27141956453142,"(3, 57)"
20.264056744147283,"(19, 58)"
20.246882538955393,"(72, 54)"
20.22455199190298,"(3, 57)"
20.221782832688806,"(19, 58)"
20.21766799752646,"(57, 53)"
20.21429777661643,"(88, 55)"
20.205727679006095,"(19, 58)"
20.181929815969884,"(19, 58)"
20.179919023610054,"(19, 58)"
20.175335362657577,"(72, 54)"
20.171037861056192,"(19, 58)"
20.161826376698556,"(19, 58)"
20.15815476491906,"(19, 58)"
20.154694770469018,"(19, 58)"
20.142052653623992,"(19, 58)"
20.13785250653197,"(19, 58)"
20.136666550780927,"(19, 58)"
20.13603216105377,"(19, 58)"
20.135860833877942,"(19, 58)"
20.133683839691294,"(97, 34)"
20.121197524102893,"(19, 58)"
20.118489071818622,"(19, 58)"
20.117383263874355,"(19, 58)"
20.114982720627292,"(19, 58)"
20.11413783505716,"(19, 58)"
20.112164258451568,"(19, 58)"
20.11180882729738,"(19, 58)"
20.111768315998198,"(19, 58)"
20.105010182280964,"(19, 58)"
20.10158667443694,"(19, 58)"
20.098088069086163,"(19, 58)"
20.096844953141634,"(19, 58)"
20.09380934039492,"(19, 58)"
20.090516171569472,"(19, 58)"
20.08997234109147,"(19, 58)"
20.089380945371754,"(88, 55)"
20.08582442876638,"(19, 58)"
20.076821185761226,"(19, 58)"
20.07556687568422,"(19, 58)"
20.070796063767173,"(57, 53)"
20.065214376342222,"(19, 58)"
20.06346744486273,"(19, 58)"
20.06146662808758,"(19, 58)"
20.06107029496655,"(88, 55)"
20.053945427597206,"(19, 58)"
20.05107438669846,"(19, 58)"
20.040682566710164,"(19, 58)"
20.03536957536665,"(19, 58)"
20.034128329549734,"(19, 58)"
20.033009554075498,"(19, 58)"
20.01396962652782,"(89, 55)"
20.00127902582379,"(19, 58)"
19.997677431967375,"(19, 58)"
19.99741080181625,"(19, 58)"
19.98940093775621,"(19, 58)"
19.980134135995282,"(19, 58)"
19.979199794053077,"(19, 58)"
19.97567930692023,"(19, 58)"
19.94793358210019,"(19, 58)"
19.94234312121653,"(19, 58)"
19.939816074734917,"(3, 57)"
19.939367826176596,"(19, 58)"
19.93726924944827,"(19, 58)"
19.931048805134086,"(3, 57)"
